tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_lon, tweet_lat, tweet_text, tweet_url,label,location
'541472306896183296',Sun Dec 07 06:00:32 +0000 2014,askattymem,1907091180,en,121.03005,14.636673,How are we? #RubyPH http://t.co/leVE0bRQv9,https://twitter.com/askattymem/status/541472306896183296,Not Informative,Philippines
'541475298995232769',Sun Dec 07 06:12:26 +0000 2014,santosjenine,2421942426,en,120.733868,14.829455,Be safe everyone!!! __F #PrayForThePhilippines #RubyPH,https://twitter.com/santosjenine/status/541475298995232769,Not Informative,Philippines
'541475705477799936',Sun Dec 07 06:14:02 +0000 2014,followjhing,31705864,en,-118.620947,34.208524,Praying for the #Philippines. #TyphoonHagupit,https://twitter.com/followjhing/status/541475705477799936,Not Informative,Philippines
'541476363287289856',Sun Dec 07 06:16:39 +0000 2014,lsjdidin,1369275764,en,123.186848,13.569725,The worst is yet to come. #IHateYou #RubyPH #Hagupit. I dont know what will happen to us tonight. Youve been torturing us for days.,https://twitter.com/lsjdidin/status/541476363287289856,Not Informative,Philippines
'541500279384850433',Sun Dec 07 07:51:41 +0000 2014,Dneufeld1978,626057648,en,-119.785194,39.458049,Prayers to everyone back home __F #Philippines #TyphoonHagupit,https://twitter.com/Dneufeld1978/status/541500279384850433,Not Informative,Philippines
'541502633593171969',Sun Dec 07 08:01:03 +0000 2014,stacydejesus,40201329,en,121.056073,14.657337,"#WalangPasok for all levels in Camarines Norte, Camarines Sur, Laguna, Quezon, Oriental Mindoro, &amp; Rizal provinces on Monday, Dec 8. #RubyPH",https://twitter.com/stacydejesus/status/541502633593171969,Not Informative,Philippines
'541504526834884608',Sun Dec 07 08:08:34 +0000 2014,TheJ_Vic,2682032982,en,-121.275641,38.790981,Swear Ruby/Hagupit is all over international news _¢9 http://t.co/I7wpBqEPBo,https://twitter.com/TheJ_Vic/status/541504526834884608,Not Informative,Philippines
'541506201968603139',Sun Dec 07 08:15:13 +0000 2014,Gweeeenny,41565504,en,120.994945,14.691902,"ÛÏ@SSCROfficial: Classes in all levels and office work are suspended tom, Dec. 8 due to typhoon Ruby. Be safe Sebastinians #walangpasokÛ",https://twitter.com/Gweeeenny/status/541506201968603139,Not Informative,Philippines
'541506479899951105',Sun Dec 07 08:16:20 +0000 2014,kevinsept05,2910043394,en,121.090577,14.640146,Keep safe! #RubyPh #RubyPH,https://twitter.com/kevinsept05/status/541506479899951105,Other Relevant Information,Philippines
'541507697221189632',Sun Dec 07 08:21:10 +0000 2014,BenjiBuckton,2170088952,en,114.148971,22.285929,"As Typhoon Hagupit sweeps across Philippines - I hope colleagues, customers &amp; friends are safe  http://t.co/nzOsJvQB33 @AXA_PH @BBCNewsAsia",https://twitter.com/BenjiBuckton/status/541507697221189632,Other Relevant Information,Philippines
'541513063807983616',Sun Dec 07 08:42:29 +0000 2014,kcwilsen,56908927,en,121.048729,14.744736,ÛÏ@TheAndreiReyes: Keep safe everyone. She's coming. Let's all be ready. #RubyPHÛ - #ShesComing #SoGo,https://twitter.com/kcwilsen/status/541513063807983616,Not Informative,Philippines
'541513075296575488',Sun Dec 07 08:42:32 +0000 2014,sassymikee,137462177,en,125.515038,8.943968,#sunset on a storm.  #rubyph #sassymikee #photooftheday #photodaily #photography #stillme #personalÛ_ http://t.co/Fo6i7QE0yB,https://twitter.com/sassymikee/status/541513075296575488,Not Informative,Philippines
'541513820598853634',Sun Dec 07 08:45:30 +0000 2014,kapitanbandong,40230722,en,-157.872226,21.328636,I guess #hagupit can't beat ondoy or yolanda #ruby,https://twitter.com/kapitanbandong/status/541513820598853634,Other Relevant Information,Philippines
'541513820598853634',Sun Dec 07 08:45:30 +0000 2014,kapitanbandong,40230722,en,-157.872226,21.328636,I guess #hagupit can't beat ondoy or yolanda #ruby,https://twitter.com/kapitanbandong/status/541513820598853634,Not Informative,Philippines
'541514187168432129',Sun Dec 07 08:46:57 +0000 2014,Iamdilagan,77947533,en,121.150041,13.943036,Keepsafe everyone. Pray. #RubyPH,https://twitter.com/Iamdilagan/status/541514187168432129,Other Relevant Information,Philippines
'541514608494653441',Sun Dec 07 08:48:38 +0000 2014,ICVAAsia,2615457637,en,100.562034,13.726712,"@MovePH @joymaluyo ""I had the same christmas gift last year,""says Fatima of Palo, Leyte. via  @joymaluyo #RubyPH http://t.co/BcWbpT37it",https://twitter.com/ICVAAsia/status/541514608494653441,Not Informative,Philippines
'541516034705199104',Sun Dec 07 08:54:18 +0000 2014,carolranas,57540451,en,121.03833,14.393521,On my way home.. Better to get stuck with my family than alone in our apartment.. #rubyph (@ Shell Service Station) https://t.co/8B9b4uyFdZ,https://twitter.com/carolranas/status/541516034705199104,Not Informative,Philippines
'541517394955362304',Sun Dec 07 08:59:42 +0000 2014,sheilalatte,2916743534,en,123.8284,10.254938,Blame the weather. #RubyPH  #Hagupit http://t.co/uwRD0sIrTR,https://twitter.com/sheilalatte/status/541517394955362304,Not Informative,Philippines
'541517627688906753',Sun Dec 07 09:00:38 +0000 2014,faujibrat,169816220,en,77.669672,12.926988,Thank god Hagupit is not touching India. Otherwise we'd be in some deep shit.,https://twitter.com/faujibrat/status/541517627688906753,Not Informative,Philippines
'541517638908665857',Sun Dec 07 09:00:40 +0000 2014,MarianLunaCyrus,250564887,en,120.997156,14.616586,It's better late than never _Ê2 Haha! Yay! Finally _ü9 #WalangPasok,https://twitter.com/MarianLunaCyrus/status/541517638908665857,Not Informative,Philippines
'541518623571841024',Sun Dec 07 09:04:35 +0000 2014,sittieyas,36017339,en,121.044176,14.561602,"Because it's Taguig holiday tom, I planned my errands last wk but then again please #RubyPH pls disappear somewhere, idl this ruined.",https://twitter.com/sittieyas/status/541518623571841024,Not Informative,Philippines
'541524636945489921',Sun Dec 07 09:28:29 +0000 2014,JozhuaEstrada,168073985,en,121.055314,14.704687,"""@PNUManilaSG: PNU SG ANNOUNCEMENT: Classes in all levels are suspended tomorrow (December 8, 2014) source: Mayor Erap Estrada #Walangpasok""",https://twitter.com/JozhuaEstrada/status/541524636945489921,Other Relevant Information,Philippines
'541526613964247041',Sun Dec 07 09:36:20 +0000 2014,SSNZAU,451186963,en,121.047017,14.543037,SunSet Tonight..you wouldnt think #TyphoonHagupit / #TyphoonRuby Was coming #Peace http://t.co/T5aud2HsFo,https://twitter.com/SSNZAU/status/541526613964247041,Not Informative,Philippines
'541527720895606786',Sun Dec 07 09:40:44 +0000 2014,TheJasonValdez,282459328,en,120.584937,18.200372,"don't pray for class suspensions, pray for the safety of everyone instead. __F__C #RubyPH",https://twitter.com/TheJasonValdez/status/541527720895606786,Not Informative,Philippines
'541527847400009728',Sun Dec 07 09:41:14 +0000 2014,CharVinMolaco,264516337,en,120.995108,14.53179,Amen. __F_àC #StormPrayerBrigade #Hagupit #RubyPH #BaclaranChurch @ National Shrine of Our Mother ofÛ_ http://t.co/aiLMMWypWb,https://twitter.com/CharVinMolaco/status/541527847400009728,Not Informative,Philippines
'541528248169951232',Sun Dec 07 09:42:50 +0000 2014,iamzhanancheta,1729253761,en,121.101934,14.587729,"Dear #RubyPH just GO and never come back,!!!,",https://twitter.com/iamzhanancheta/status/541528248169951232,Not Informative,Philippines
'541529489524924416',Sun Dec 07 09:47:46 +0000 2014,CharVinMolaco,264516337,en,120.995108,14.53179,Amen. __F_àC #StormPrayerBrigade #Hagupit #RubyPH #BaclaranChurch @ National Shrine of Our Mother ofÛ_ http://t.co/wDjDhKWl4y,https://twitter.com/CharVinMolaco/status/541529489524924416,Not Informative,Philippines
'541530000512413696',Sun Dec 07 09:49:47 +0000 2014,iamjessonb,34790655,en,114.185405,22.303646,"ÛÏ@PhilippineStar: Strong waves crash into coastal houses as Typhoon Hagupit pounds Legazpi, Albay | AP...stay safe my Bicolano friends",https://twitter.com/iamjessonb/status/541530000512413696,Other Relevant Information,Philippines
'541530269061500929',Sun Dec 07 09:50:51 +0000 2014,griffinXXII,520236351,en,-0.347472,51.644972,"NYTimes: Typhoon Lashes Philippines, Amid Fears of a Repeat of Last YearÛªs Devastation  http://t.co/ycySGrgJBy",https://twitter.com/griffinXXII/status/541530269061500929,Other Relevant Information,Philippines
'541531000996904960',Sun Dec 07 09:53:46 +0000 2014,charievilla,17770953,en,121.020859,14.561832,"#christmasparty on with or without #hagupit #ipig party for scholars @ Elizabeth Place, H.V DelacostaÛ_ http://t.co/Z03WvtgbNB",https://twitter.com/charievilla/status/541531000996904960,Not Informative,Philippines
'541531513666678784',Sun Dec 07 09:55:48 +0000 2014,odrauden,144762622,en,125.811913,7.449047,#amen #ruby2014 #hagupit @ G. mall coffeeshop http://t.co/MWwxdf5SrH,https://twitter.com/odrauden/status/541531513666678784,Not Informative,Philippines
'541531760052695040',Sun Dec 07 09:56:47 +0000 2014,CharVinMolaco,264516337,en,120.995108,14.53179,Amen. __F_àC #StormPrayerBrigade #Hagupit #RubyPH #BaclaranChurch @ National Shrine of Our Mother ofÛ_ http://t.co/IQNAzOfutb,https://twitter.com/CharVinMolaco/status/541531760052695040,Not Informative,Philippines
'541531912393994241',Sun Dec 07 09:57:23 +0000 2014,JoyceTarrosa,1540909663,en,124.020787,10.478401,"Fun, fun, fun under the baaad weather! #TyphoonHagupit  #BagyongRuby @ Typhoon Hagupit(Ruby) http://t.co/71WfATzY10",https://twitter.com/JoyceTarrosa/status/541531912393994241,Not Informative,Philippines
'541531936519651328',Sun Dec 07 09:57:29 +0000 2014,karenkatheerine,69942936,en,121.336038,14.07338,__F Praying for protection from #RubyPh÷Óü (@ St. Peter's Seminary Chapel) https://t.co/4B9RB6RF8S,https://twitter.com/karenkatheerine/status/541531936519651328,Not Informative,Philippines
'541533168428277761',Sun Dec 07 10:02:23 +0000 2014,kimien13,2292799819,en,120.962894,14.389027,Let's Pray #RubyPH,https://twitter.com/kimien13/status/541533168428277761,Not Informative,Philippines
'541535440012976129',Sun Dec 07 10:11:24 +0000 2014,tattoo_tet,355036934,en,34.805722,31.909326,"Thank you Lord!  My family,relatives and friends in Samar and Leyte are safe.Thank you for the guidance and protection. #TyphoonHagupit",https://twitter.com/tattoo_tet/status/541535440012976129,Not Informative,Philippines
'541535865269665792',Sun Dec 07 10:13:06 +0000 2014,jasminip,25072821,en,120.993353,14.530487,God bless us all! __F__F__F #rubyph #hagupit #prayerbrigade #powerofprayer @ St. Mary Magdalene ParishÛ_ http://t.co/v6Rd1DtmlM,https://twitter.com/jasminip/status/541535865269665792,Not Informative,Philippines
'541536706403385344',Sun Dec 07 10:16:26 +0000 2014,captvampsss,2896343552,en,121.017693,14.570359,typhoon ruby please leave philippines,https://twitter.com/captvampsss/status/541536706403385344,Not Informative,Philippines
'541538155212853249',Sun Dec 07 10:22:12 +0000 2014,rbleano,113018153,en,121.071463,14.575153,Sunset today. Expecting #RubyPH #Hagupit tomorrow. Keep safe dear friends. @ Executive Row Valle Verde 1 http://t.co/5A5QQ8uwOl,https://twitter.com/rbleano/status/541538155212853249,Not Informative,Philippines
'541543287891324928',Sun Dec 07 10:42:35 +0000 2014,zenableon,61914320,en,120.99202,14.573775,CNN's Derek Van Dam is cute. He makes Hagupit sound so welcoming. Hahaha!,https://twitter.com/zenableon/status/541543287891324928,Not Informative,Philippines
'541545246358663168',Sun Dec 07 10:50:22 +0000 2014,corrTHELo,240542682,en,125.616681,7.064167,Feeling helpless while watching news about the typhoon. Hoping that my family and friends are all okay. #RubyPH,https://twitter.com/corrTHELo/status/541545246358663168,Not Informative,Philippines
'541546632601296897',Sun Dec 07 10:55:53 +0000 2014,ims0oogLad,104103811,en,120.937326,14.708547,Been worried all day.Please stay away.#RubyPH,https://twitter.com/ims0oogLad/status/541546632601296897,Not Informative,Philippines
'541549468483457024',Sun Dec 07 11:07:09 +0000 2014,sigalatsheraz,2897344910,en,121.049507,14.627661,"ÛÏ@DepEd_PH: MANILA | #walangpasok Classes in ALL LEVELS are suspended tomorrow, Dec. 8, 2014 | via @iskomoreno #RubyPHÛ",https://twitter.com/sigalatsheraz/status/541549468483457024,Not Informative,Philippines
'541551507477262340',Sun Dec 07 11:15:15 +0000 2014,JKVSunStar,462968470,en,123.832223,10.250507,Final tally of evacuees in the City of Naga #RubyPH @sunstarcebu http://t.co/91ynupgzh5,https://twitter.com/JKVSunStar/status/541551507477262340,Other Relevant Information,Philippines
'541552115668115457',Sun Dec 07 11:17:40 +0000 2014,johnandrewegan,2706486606,en,145.420902,-16.987936,"""@dailytelegraph: Philippines typhoon damage unclear http://t.co/2e93xa6ii1"" All I want for Christmas is my 2  ""$ rich $"" gifts!",https://twitter.com/johnandrewegan/status/541552115668115457,Not Informative,Philippines
'541558096452386816',Sun Dec 07 11:41:26 +0000 2014,KatherineCorich,633879523,en,-1.068305,51.618446,"When 19 year daughter is on frontline of a humanitarian mission, disaster takes on a whole new meaning #Hagupit #ruby Support Phillippines",https://twitter.com/KatherineCorich/status/541558096452386816,Not Informative,Philippines
'541558415404064768',Sun Dec 07 11:42:42 +0000 2014,KatherineCorich,633879523,en,-1.068326,51.618439,Rat @HelenClarkUNDP #TyphoonHagupit batters #Philippines. Major evacuations save lives. @UNDPPH @RosenthalMila @undp http://t.co/6MStj1bmwaÛ,https://twitter.com/KatherineCorich/status/541558415404064768,Other Relevant Information,Philippines
'541559202796535808',Sun Dec 07 11:45:50 +0000 2014,KatherineCorich,633879523,en,-1.06834,51.618402,RT @newsroundcom: Severe devastation caused by typhoon ÛÏHagupitÛ http://t.co/RS6n4mc4U4Û,https://twitter.com/KatherineCorich/status/541559202796535808,Not Informative,Philippines
'541560295060013056',Sun Dec 07 11:50:10 +0000 2014,USTecosoc,284047058,en,121.124917,14.628638,Please be reminded #RubyPH http://t.co/pxATrH6Jra,https://twitter.com/USTecosoc/status/541560295060013056,Not Informative,Philippines
'541560852718317569',Sun Dec 07 11:52:23 +0000 2014,SoyakiS,2856098975,en,35.224042,0.824874,#Hagupit I pray for those affected by the thypoon,https://twitter.com/SoyakiS/status/541560852718317569,Not Informative,Philippines
'541561864551809024',Sun Dec 07 11:56:24 +0000 2014,TheClassicFaye,383751074,en,121.124917,14.62854,"Rescheduled Enrollment ""@USTecosoc: Please be reminded #RubyPH http://t.co/oRVmbcQwYb""",https://twitter.com/TheClassicFaye/status/541561864551809024,Not Informative,Philippines
'541575497486843905',Sun Dec 07 12:50:35 +0000 2014,imAWESOMEjudaya,420083755,en,123.893032,10.300969,"Ruby, you're making me vain again. _Ê2_ÁD__öB #fats #chubby #cuddleweather #RubyPh #vscocam @ Mary QueenÛ_ http://t.co/zCD3FhWHdD",https://twitter.com/imAWESOMEjudaya/status/541575497486843905,Not Informative,Philippines
'541580018535497729',Sun Dec 07 13:08:33 +0000 2014,dentontapisb,405514444,en,120.201615,11.997299,Busy tweeting about #RubyPH  Keep safe everyone.  Godbless __F @ Coron Palawan http://t.co/bMb8RjEuU4,https://twitter.com/dentontapisb/status/541580018535497729,Not Informative,Philippines
'541583046437126144',Sun Dec 07 13:20:35 +0000 2014,dpknws,20134181,en,120.99084,14.567922,"Lets stop talking about anything else for a moment, and pray for Philippines. #SuperTyphoonHagupit",https://twitter.com/dpknws/status/541583046437126144,Not Informative,Philippines
'541585054288183297',Sun Dec 07 13:28:33 +0000 2014,JeanelleSwizzle,2560774676,en,121.119147,14.560491,"I hate it when the electricity is down.  Go away, #TyphoonHagupit _¢D",https://twitter.com/JeanelleSwizzle/status/541585054288183297,Not Informative,Philippines
'541585082872778752',Sun Dec 07 13:28:40 +0000 2014,PaulHBeckwith,95468980,en,-76.977083,-12.077909,Current position of #Typhoon #Hagupit #Phillipines. Strongest winds in NE/NW quadrants http://t.co/lptfRt3h8B #COP20 #COP20Lima #LimaCOP20,https://twitter.com/PaulHBeckwith/status/541585082872778752,Other Relevant Information,Philippines
'541586245747367938',Sun Dec 07 13:33:17 +0000 2014,maikoguinz0,1568006468,en,125.608817,7.068077,Keep safe bai #RubyPH,https://twitter.com/maikoguinz0/status/541586245747367938,Not Informative,Philippines
'541587234252529667',Sun Dec 07 13:37:13 +0000 2014,JeanelleSwizzle,2560774676,en,121.119296,14.560493,Good news: Classes are suspended (yis!)  Bad news: #TyphoonHagupit _Á1_Á1_Á1,https://twitter.com/JeanelleSwizzle/status/541587234252529667,Not Informative,Philippines
'541587805839716352',Sun Dec 07 13:39:29 +0000 2014,dmnqdy,994267939,en,121.055198,14.579361,"Advice for all my friends here: Charge up all ur shit! Especially power banks! Stay safe and dry, everyone! #TyphoonRuby #TyphoonHagupit",https://twitter.com/dmnqdy/status/541587805839716352,Not Informative,Philippines
